disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
4117,OK,Cleveland (County),MCLOUD,74851,15,198.32,11,2974.77,2,9,0,0,0,2,1558.1,1558.1,0,0,2,0,0,0,60b885e0-de75-496b-af8c-ee5500151363
4117,OK,Cleveland (County),MOORE,73160,3298,5049.55,739,16653401.66,108,497,22,6,106,207,1180769.53,700996.41,210596,266047.79,128,47,32,15,3c181782-54eb-4146-aaa2-0410a1118a18
4117,OK,Cleveland (County),MOORE,73165,6,2866.46,3,17198.76,0,2,1,0,0,2,10202.27,10017.28,0,184.99,1,0,1,0,aad0a295-7103-40ac-9793-f6249097804c
4117,OK,Cleveland (County),MOORE,73170,347,941.4,95,326664.62,10,80,2,1,2,24,58245.19,17870.29,11616,28758.9,21,2,1,0,15bb6c2f-4e63-46cb-bbb3-6eee25ca8501
4117,OK,Cleveland (County),MOORE,76160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,014e5049-89eb-403a-b20f-1a303e4bab8b
4117,OK,Cleveland (County),NEWALLA,74857,461,6427.67,302,2963157.81,30,218,10,5,39,158,1042119.63,841910.74,84490,115266.83,109,15,34,18,b0ee4fd6-cc0c-44ae-9d82-2a086b22f70d
4117,OK,Cleveland (County),NOBLE,73068,76,1503.31,52,114251.27,6,45,0,0,1,31,74932.08,52980.95,11842,10109.13,25,5,1,0,ba00edb1-3ae4-4ce8-a5dc-2c0ec727744b
4117,OK,Cleveland (County),NORMAN,73026,186,2167.79,124,403209.45,26,92,2,1,3,58,169507.63,143663.4,11514,14330.23,48,6,4,2,31b8cc10-a041-4929-bfa4-8dcc347e42c4
4117,OK,Cleveland (County),NORMAN,73069,24,1722.1,12,41330.34,2,8,2,0,0,5,30512.88,26342.34,3216,954.54,2,2,1,0,6d5b145c-a6c8-4bac-907a-e72909aa888c
4117,OK,Cleveland (County),NORMAN,73071,32,1762.24,16,56391.78,1,13,2,0,0,11,55004.82,48059.68,4384,2561.14,5,2,4,0,8b416ce4-955b-447a-9180-7ec8ee3e3cd6
4117,OK,Cleveland (County),NORMAN,73072,23,939.8,7,21615.37,0,7,0,0,0,4,14626.22,14626.22,0,0,2,2,0,0,8446d6fb-b752-4c79-80eb-159f6d5788eb
4117,OK,Cleveland (County),OKLA CITY,73165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3b969400-5119-471a-a1c5-32c4ee4340a0
4117,OK,Cleveland (County),OKLAHOMA CITY,73106,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10040527-0aa3-4571-8929-7b3d2aeb44b2
4117,OK,Cleveland (County),OKLAHOMA CITY,73107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cf635571-e23b-4a96-aa3d-544bf2eb367d
4117,OK,Cleveland (County),OKLAHOMA CITY,73108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3aa5e436-b8a5-4d5d-924e-4e4f85e3426d
4117,OK,Cleveland (County),OKLAHOMA CITY,73109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853086ce-1b99-47da-bec3-b5180e4ca068
4117,OK,Cleveland (County),OKLAHOMA CITY,73119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3fadb8be-5f58-4ac4-b99c-f6f345ebbb01
4117,OK,Cleveland (County),OKLAHOMA CITY,73128,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fb135ebf-1835-46ef-849e-bba143109fd8
4117,OK,Cleveland (County),OKLAHOMA CITY,73129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f7c2d1a1-79ac-4694-b9ff-1690356ee3f8
4117,OK,Cleveland (County),OKLAHOMA CITY,73135,8,190.57,5,1524.56,2,3,0,0,0,1,2048.4,552.4,1496,0,1,0,0,0,5941602a-8700-4ac1-a508-fd63fdd6653a
4117,OK,Cleveland (County),OKLAHOMA CITY,73139,52,872.74,23,45382.28,4,17,2,0,0,5,22615.01,19193.11,0,3421.9,3,1,1,0,fa374b63-1977-40f2-8866-f7159494bdf1
4117,OK,Cleveland (County),OKLAHOMA CITY,73149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cac6a0b1-76f6-4075-8d22-ba614972a19e
4117,OK,Cleveland (County),OKLAHOMA CITY,73153,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0413518c-ec44-4806-a855-d87b6273db5e
4117,OK,Cleveland (County),OKLAHOMA CITY,73159,89,469.33,30,41770.74,1,29,0,0,0,9,12436.93,9857.58,2048,531.35,8,1,0,0,f1513824-ec35-4f99-a792-1fd78bbfeed8
4117,OK,Cleveland (County),OKLAHOMA CITY,73160,27,6025.98,5,162701.44,0,4,0,0,1,1,2685.5,0,0,2685.5,1,0,0,0,cb5cd617-a513-49bd-b12c-7eef41caf92c
4117,OK,Cleveland (County),OKLAHOMA CITY,73165,75,2832.98,42,212473.68,6,33,2,0,1,15,52537.35,35144.64,16263,1129.71,11,2,2,0,9e1c89d8-3e81-4534-baaf-90eda99bee03
4117,OK,Cleveland (County),OKLAHOMA CITY,73169,6,516.7,3,3100.19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5906e557-7297-47a9-9435-0206b4ebcb38
4117,OK,Cleveland (County),OKLAHOMA CITY,73170,1385,4526.56,255,6269282.78,34,156,18,6,41,52,319693.59,200117.21,40008,79281.34,35,7,10,4,5514844b-cc53-46d2-855a-673590871455
4117,OK,Cleveland (County),OKLAHOMA CITY,73173,13,162.91,2,2117.89,0,2,0,0,0,1,86.21,86.21,0,0,1,0,0,0,4f6e445a-9ba9-4d99-b9fc-ebc28e578c9f
4117,OK,Le Flore (County),CAMERON,74932,1,34779.63,1,34779.63,0,0,0,0,1,1,25412.41,24230.41,1182,0,0,0,1,0,08458969-59f1-4b18-81ad-dc0d54a757b0
4117,OK,Le Flore (County),HEAVENER,74937,28,11680.32,19,327048.9,1,8,1,4,5,13,258778.61,228033.7,12812,17932.91,1,3,9,1,68642dde-03e6-4ff3-8818-9c6ede54dd75
4117,OK,Le Flore (County),HODGEN,74939,1,27963.79,1,27963.79,0,0,0,1,0,1,27963.79,21805.58,0,6158.21,0,0,1,0,d6004e77-0be3-4d7c-beac-bf1d04206146
4117,OK,Le Flore (County),POTEAU,74953,2,11.75,1,23.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1086f3e4-5a8a-434c-84f0-7b62f66baa8a
4117,OK,Le Flore (County),SHADY POINT,74956,1,135.25,1,135.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8b0d7b4c-6418-4f00-b0b8-145ae1501bd6
4117,OK,Le Flore (County),SPIRO,74959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5b0a60ea-5404-412e-9be1-92f443a8fd1d
4117,OK,Le Flore (County),TALIHINA,74571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204f8e5-2803-41b8-8ad1-fd4c5b652e77
4117,OK,Le Flore (County),WHITESBORO,74577,1,1265.13,1,1265.13,0,1,0,0,0,1,299.99,0,0,299.99,1,0,0,0,a5651502-c9f8-4167-aaff-ae769be26b67
4117,OK,Lincoln (County),AGRA,74824,1,81.72,1,81.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123d1141-f64b-4e59-af62-67afa28c48fa
4117,OK,Lincoln (County),CARNEY,74832,55,13410.42,27,737573.01,2,9,5,1,10,15,254202.61,215263.9,12264,26674.71,5,1,9,4,730597d3-7d87-4d1f-b323-47d94b67d00e
4117,OK,Lincoln (County),CHANDLER,74834,7,208.22,3,1457.51,1,2,0,0,0,1,645.12,645.12,0,0,1,0,0,0,d6ccb7e8-4728-4fed-b9f5-3adc09da2fc7
4117,OK,Lincoln (County),DAVENPORT,74026,1,730.18,1,730.18,0,1,0,0,0,1,942.26,942.26,0,0,1,0,0,0,89d06616-748e-4ec9-84ba-485d61219292
4117,OK,Lincoln (County),HARRAH,73045,12,1176.74,10,14120.87,2,8,0,0,0,4,23744.64,12850.64,10894,0,1,2,1,0,7b87a2c3-a40f-41bd-9f3c-e5a099b54331
4117,OK,Lincoln (County),LUTHER,73054,3,1982.61,3,5947.82,2,1,0,0,0,1,5947.82,5217.32,0,730.5,0,1,0,0,833a48ac-ad40-4673-85be-93ef840eb82e
4117,OK,Lincoln (County),MCLOUD,74851,9,873.29,7,7859.58,0,7,0,0,0,3,5818.09,5818.09,0,0,3,0,0,0,860e159f-4133-46e7-bf0d-4ca9ebd1ed8b
4117,OK,Lincoln (County),MEEKER,74855,5,408.2,3,2041.02,1,2,0,0,0,2,2993.02,2041.02,952,0,2,0,0,0,4fd02ddd-4a58-4332-85e0-869900c2e3fb
4117,OK,Lincoln (County),PRAGUE,74864,23,7354.29,10,169148.6,3,6,0,0,1,5,52181,35682.26,4402,12096.74,2,1,2,1,c8f6a791-5a5f-4616-850e-c0d4b9a0b2f8
4117,OK,Lincoln (County),TRYON,74875,5,8341.84,2,41709.19,1,0,0,0,1,1,26544.96,24934.96,1610,0,0,0,1,0,ffad41c4-7197-4554-8bab-9f40645eca2f
4117,OK,Lincoln (County),WELLSTON,74881,44,4223.56,26,185836.73,3,19,1,0,3,18,119766.63,109811.67,8350,1604.96,10,5,3,2,b3ce08c0-d06c-448c-b684-e9c0b5a17f7c
4117,OK,McClain (County),BLANCHARD,73010,8,904.93,5,7239.42,0,5,0,0,0,1,4511.13,2305.16,1496,709.97,0,1,0,0,f9c57916-ba47-41ad-882e-19f4b9b48db9
4117,OK,McClain (County),BYARS,74831,1,643.11,1,643.11,0,1,0,0,0,1,643.11,458.12,0,184.99,1,0,0,0,12fea1fd-67ee-429f-b094-15935b50a7e4
4117,OK,McClain (County),NEWCASTLE,73065,73,6475.56,14,472715.76,1,10,0,0,3,5,35430.04,33582.29,1168,679.75,4,0,1,1,70ba42e7-283a-4453-ba6f-89e612551a87
4117,OK,McClain (County),PURCELL,73080,7,1882.6,4,13178.22,0,4,0,0,0,3,15712.17,13048.17,2664,0,1,1,1,0,2984251a-b564-49fb-bfdc-f1a1b63261d9
4117,OK,McClain (County),WASHINGTON,73093,3,178.08,1,534.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,f31f10cd-ad87-43c9-b799-7bba608762b5
4117,OK,Okfuskee (County),BOLEY,74829,1,433.68,1,433.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94cba104-79cd-4ad6-8f99-c382326f7f11
4117,OK,Okfuskee (County),OKEMAH,74859,19,2946.11,18,55976.04,1,16,1,0,0,14,51374.6,45423.28,2172,3779.32,10,2,2,0,77fec6d0-7197-4f83-8f43-5617a6587546
4117,OK,Okfuskee (County),PADEN,74860,4,39.24,1,156.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5843080c-7f6e-437e-a452-ddd65c576dfa
4117,OK,Okfuskee (County),WELEETKA,74880,17,7075.75,13,120287.68,2,7,1,1,2,6,78290.12,64891.27,4510,8888.85,3,0,3,0,7c464a06-54f8-4642-8022-fe4b68549bdc
4117,OK,Oklahoma (County),ARCADIA,73007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b7a5f613-586d-4fcd-b5c8-c57464f931ae
4117,OK,Oklahoma (County),BETHANY,73008,29,805.84,18,23369.46,1,17,0,0,0,10,19533.06,14493.06,5040,0,9,1,0,0,16aaa183-e2c0-40cf-b2c6-e35a0d28fb61
4117,OK,Oklahoma (County),BLANCHARD,73010,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,e16d23df-be28-48ec-a5e3-9b6257f87603
4117,OK,Oklahoma (County),CHOCTAW,73020,115,2068.31,54,237855.74,7,45,1,0,1,26,97681.3,85394.81,11634,652.49,18,6,2,1,1d907c6f-97f0-45ae-9858-29e2889ac310
4117,OK,Oklahoma (County),DEL CITY,73115,35,761.86,26,26665.14,0,26,0,0,0,12,23208.73,15130.41,6208,1870.32,10,2,0,0,3339c4c3-2b85-4a6b-a74c-79f8c92f05b3
4117,OK,Oklahoma (County),EDMOND,73003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a67d96d5-2138-4dec-b561-059fab861608
4117,OK,Oklahoma (County),EDMOND,73012,8,20.04,1,160.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7ec3d222-fb68-4bd5-b4c1-313bbef3c47a
4117,OK,Oklahoma (County),EDMOND,73013,18,0,3,0,3,0,0,0,0,1,184.99,0,0,184.99,1,0,0,0,8dccfa05-cd0f-4aaa-8261-71eb16d80ce0
4117,OK,Oklahoma (County),EDMOND,73034,4,4339.71,1,17358.83,0,0,1,0,0,1,1168,0,1168,0,1,0,0,0,73ecd32a-e8f2-4704-b8b7-a82ef5541391
4117,OK,Oklahoma (County),HARRAH,73045,38,938.17,18,35650.59,2,16,0,0,0,10,30046.37,28414.64,1168,463.73,6,4,0,0,f5df4961-0e01-4ebe-8198-2ddb9b52058f
4117,OK,Oklahoma (County),JONES,73049,15,738.07,9,11070.98,3,6,0,0,0,4,8780.2,8780.2,0,0,3,1,0,0,0255da0b-3748-4eb2-9251-681b6b1ca2b4
4117,OK,Oklahoma (County),LUTHER,73054,19,12858.97,8,244320.49,0,5,0,0,3,5,88864.9,71320.43,3626,13918.47,2,0,3,2,a423b99d-75ab-4e47-9d23-815c2a5af42c
4117,OK,Oklahoma (County),MIDWEST CITY,73110,42,1681.43,30,70619.97,1,27,2,0,0,16,46393.58,26079.05,15696,4618.53,11,4,1,0,3ee34dc3-0c0a-4d14-966a-3bdda5656650
4117,OK,Oklahoma (County),MIDWEST CITY,73130,37,1235.37,22,45708.69,2,19,1,0,0,12,49752.79,40389.36,7704,1659.43,7,3,2,0,7500c942-6538-4aee-bc0d-cde86db671f4
4117,OK,Oklahoma (County),MOORE,73160,11,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ccd19db2-3a53-4a0a-af06-f40180a80f3b
4117,OK,Oklahoma (County),MOORE,73165,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35b94b84-48cb-4353-8c01-778f10315cca
4117,OK,Oklahoma (County),MOORE,73170,4,36860.78,4,147443.12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,f77bb4c2-1f31-4252-a860-a4d93c220f79
4117,OK,Oklahoma (County),NEWALLA,74857,3,108,1,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54faf205-a333-48dd-be66-5607706e2b92
4117,OK,Oklahoma (County),OKLAHOMA CITY,73101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697c6825-ffce-4a5c-b66d-fe1672b44f95
4117,OK,Oklahoma (County),OKLAHOMA CITY,73102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6c4667c2-6ce7-40c3-a964-e5ee391559f4
4117,OK,Oklahoma (County),OKLAHOMA CITY,73103,7,583.5,4,4084.48,1,3,0,0,0,2,3471.5,3471.5,0,0,2,0,0,0,73047196-900e-401b-b0c5-ae889f244031
4117,OK,Oklahoma (County),OKLAHOMA CITY,73104,2,966.87,1,1933.73,0,1,0,0,0,1,1673.74,1673.74,0,0,1,0,0,0,7036cb1e-b9bb-4ed5-92d7-7f2988b189c2
4117,OK,Oklahoma (County),OKLAHOMA CITY,73105,20,977.64,15,19552.76,1,14,0,0,0,10,27539.94,15261.42,11554,724.52,8,2,0,0,0149c4b4-eee7-45c1-b380-f5f7f04a9abb
4117,OK,Oklahoma (County),OKLAHOMA CITY,73106,26,879.83,18,22875.61,4,14,0,0,0,9,22336.42,16643.25,0,5693.17,7,2,0,0,66d17e40-320b-4625-9b10-c469fced9abd
4117,OK,Oklahoma (County),OKLAHOMA CITY,73107,45,1544.72,30,69512.55,6,23,0,1,0,17,75302.81,50809.35,15613,8880.46,10,5,2,0,6c50f9a7-62d7-464b-a9fd-2d586ca93a86
4117,OK,Oklahoma (County),OKLAHOMA CITY,73108,100,1045.64,71,104564.04,8,62,1,0,0,41,124369.83,79638.67,31468,13263.16,33,5,3,0,ea425cf1-74af-4d60-b9d1-a73c2ed7771d
4117,OK,Oklahoma (County),OKLAHOMA CITY,73109,136,777.27,103,105708.65,21,81,1,0,0,53,103810.81,76033.07,18480,9297.74,46,4,3,0,d7298208-8fcf-4915-b75c-fb990d3dbe57
4117,OK,Oklahoma (County),OKLAHOMA CITY,73110,28,1487.79,18,41658.04,2,15,1,0,0,11,42744.07,27425.14,7048,8043.97,5,6,0,0,5fcf553e-04f8-418f-bed6-ddb7ff8fa9a5
4117,OK,Oklahoma (County),OKLAHOMA CITY,73111,53,501.71,42,26590.75,9,33,0,0,0,20,48185.8,19072.59,27853.75,1259.46,17,2,1,0,a150ff76-45a0-4ef6-932e-27aa0e1f7c91
4117,OK,Oklahoma (County),OKLAHOMA CITY,73112,31,863.69,23,26774.35,2,21,0,0,0,16,29687.15,19438.88,2336,7912.27,14,2,0,0,e0b72ec9-9cbb-41ad-b17f-1ef0baa59909
4117,OK,Oklahoma (County),OKLAHOMA CITY,73114,15,486.1,11,7291.46,2,9,0,0,0,5,7318.39,4982.39,2336,0,5,0,0,0,0752afac-b94b-472c-9919-e808ce35a1a7
4117,OK,Oklahoma (County),OKLAHOMA CITY,73115,30,255.87,20,7676.13,7,13,0,0,0,7,19048.21,15504.21,3544,0,6,0,1,0,678933b7-5ca5-4edb-a12c-ecf406d5adc4
4117,OK,Oklahoma (County),OKLAHOMA CITY,73116,4,3701.19,4,14804.76,0,3,1,0,0,3,14175.17,13915.18,0,259.99,2,0,1,0,767822ff-4234-429b-9929-1e53b53169b7
4117,OK,Oklahoma (County),OKLAHOMA CITY,73117,36,898.94,25,32361.77,4,21,0,0,0,12,29652.29,18713.13,5450,5489.16,9,3,0,0,cdd918cb-cd62-4823-bf6f-7448361a45f0
4117,OK,Oklahoma (County),OKLAHOMA CITY,73118,21,1970.55,14,41381.49,2,11,1,0,0,10,41151.97,31230.18,6432,3489.79,7,1,2,0,b13015fd-d7ba-4a15-a211-c74b621bea9a
4117,OK,Oklahoma (County),OKLAHOMA CITY,73119,254,1510.31,170,383617.95,20,140,8,2,0,92,373434.4,277765.78,47978,47690.62,59,20,13,0,d5acb117-12fb-4103-8f12-c4f3ea58b746
4117,OK,Oklahoma (County),OKLAHOMA CITY,73120,23,411.23,11,9458.27,3,8,0,0,0,2,5971.71,4475.71,1496,0,1,1,0,0,a5697e28-3889-4119-985a-87310a25fc81
4117,OK,Oklahoma (County),OKLAHOMA CITY,73121,22,1330.26,20,29265.73,2,18,0,0,0,10,21926.12,19836.55,1168,921.57,8,1,1,0,49f3c9f4-10a8-4094-bbdf-24867537bae4
4117,OK,Oklahoma (County),OKLAHOMA CITY,73122,14,1707.98,11,23911.76,2,9,0,0,0,6,24271.8,20767.8,3504,0,2,4,0,0,242920e3-df68-48d9-9c85-e6ee5a0c39ba
4117,OK,Oklahoma (County),OKLAHOMA CITY,73127,39,1606.63,25,62658.69,4,19,1,0,1,15,61507.06,54693.08,6496,317.98,12,1,2,1,4803a77a-d2bd-4a56-9f49-809138b31a50
4117,OK,Oklahoma (County),OKLAHOMA CITY,73128,103,921.34,86,94898.53,13,73,0,0,0,32,87168.65,64991.78,17024,5152.87,23,8,1,0,46ce7453-311e-4ac5-8ce2-ec98a9a0fce5
4117,OK,Oklahoma (County),OKLAHOMA CITY,73129,129,1252.01,98,161509.51,13,80,4,1,0,45,186586.92,122679.49,34298,29609.43,28,10,7,0,fff5bf34-71ea-4cb7-9b12-749539e033f7
4117,OK,Oklahoma (County),OKLAHOMA CITY,73130,16,879.01,12,14064.18,3,9,0,0,0,7,11675.96,11212.23,0,463.73,6,1,0,0,bf802912-00a5-4043-9e6d-3088a8952259
4117,OK,Oklahoma (County),OKLAHOMA CITY,73131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6c56b3b0-665b-49c1-afba-6ffcabcebd48
4117,OK,Oklahoma (County),OKLAHOMA CITY,73132,13,885.38,10,11509.99,2,8,0,0,0,3,2079.67,1819.68,0,259.99,3,0,0,0,9ff24afd-68f0-4bda-a17b-3c5a7ef60b2f
4117,OK,Oklahoma (County),OKLAHOMA CITY,73134,1,3109.08,1,3109.08,0,1,0,0,0,1,2330.08,2330.08,0,0,1,0,0,0,e95a8a6d-af49-49da-bc81-35bd56821775
4117,OK,Oklahoma (County),OKLAHOMA CITY,73135,104,257.96,41,26827.87,9,32,0,0,0,10,28891.98,10542.72,17237,1112.26,8,1,1,0,d71f8e24-03db-413f-aaf5-386d318e2b8e
4117,OK,Oklahoma (County),OKLAHOMA CITY,73139,89,1262.54,48,112366.1,6,40,2,0,0,19,66646.48,60074.99,4160,2411.49,12,5,2,0,39b6a1ec-1f0b-4b4c-82f4-83707cf4e609
4117,OK,Oklahoma (County),OKLAHOMA CITY,73141,30,4276.25,22,128287.61,2,13,6,1,0,13,105480.26,71878.16,12824,20778.1,4,2,7,0,3ad94c3c-f840-40f0-b5fb-e61c03fd8b33
4117,OK,Oklahoma (County),OKLAHOMA CITY,73142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041887d-d881-4038-bc6a-d14a49030930
4117,OK,Oklahoma (County),OKLAHOMA CITY,73145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b34a562d-e391-4dff-96ba-cbde061de102
4117,OK,Oklahoma (County),OKLAHOMA CITY,73149,23,572.36,15,13164.33,2,13,0,0,0,6,17128.83,13627.92,2336,1164.91,4,2,0,0,48202b42-b992-4a55-8893-e5527962e71f
4117,OK,Oklahoma (County),OKLAHOMA CITY,73150,24,540.93,15,12982.29,2,13,0,0,0,7,6563.14,5853.17,0,709.97,7,0,0,0,1ca4d663-3786-4e4b-a9e8-0fce95d5cdca
4117,OK,Oklahoma (County),OKLAHOMA CITY,73151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852faeed-c485-40b1-95e8-d005831ef936
4117,OK,Oklahoma (County),OKLAHOMA CITY,73159,232,675.34,101,156678.82,13,86,1,1,0,45,109450.07,77761.63,19952,7619.4,33,11,1,0,8acb3bea-2373-4f58-a725-a531139df2ad
4117,OK,Oklahoma (County),OKLAHOMA CITY,73162,11,217.35,6,2390.82,2,4,0,0,0,1,3335.95,2167.95,1168,0,0,1,0,0,1fb6d695-3043-496b-9a57-d00c82b2cca2
4117,OK,Oklahoma (County),OKLAHOMA CITY,73165,1,775.89,1,775.89,0,1,0,0,0,1,775.89,775.89,0,0,1,0,0,0,714a6ac5-f6bf-4829-9cdb-9def963785bf
4117,OK,Oklahoma (County),OKLAHOMA CITY,73169,5,490.64,4,2453.22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,cc4a3f23-35a4-4adb-b6b8-f6dab7416be8
4117,OK,Oklahoma (County),OKLAHOMA CITY,73170,13,11471.12,3,149124.59,1,1,0,0,1,0,0,0,0,0,0,0,0,0,36f2f0a1-fa3a-4559-8cbc-0388130bc2a9
4117,OK,Oklahoma (County),OKLAHOMA CITY,73173,7,462.37,2,3236.56,0,2,0,0,0,1,2481.4,985.4,1496,0,1,0,0,0,944db7e9-7a83-4880-bc39-fb204542e198
4117,OK,Oklahoma (County),OKLAHOMA CITY,73179,84,354.73,33,29797.49,10,23,0,0,0,13,22765.05,14259.45,6536,1969.6,11,2,0,0,367fef3a-8e09-4f32-b380-5d0832272829
4117,OK,Oklahoma (County),OKLAHOMA CITY,73184,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72fe12f7-5167-410e-8c53-fb826cf91503
4117,OK,Oklahoma (County),SPENCER,73084,68,2340.91,47,159181.86,10,31,3,3,0,20,90327.86,65810.26,8504,16013.6,12,5,3,0,ecb74bef-ff0f-4836-aeff-1891cc038c91
4117,OK,Oklahoma (County),WARR ACRES,73122,5,565.96,3,2829.79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,d4548066-cf89-4d83-b08c-b642fc6462cd
4117,OK,Oklahoma (County),WARR ACRES,73132,1,2100.93,1,2100.93,0,1,0,0,0,1,4096.26,2048.26,2048,0,0,1,0,0,3da54493-b07a-4a3f-8c1c-ae442aabdc72
4117,OK,Okmulgee (County),DEWAR,74431,14,10623.74,13,148732.29,0,7,3,3,0,10,133725.05,110018.33,9648,14058.72,3,2,5,1,03e6cac0-cf2c-425f-a650-f70c663d3aeb
4117,OK,Okmulgee (County),HENRYETTA,74437,43,4093.17,31,176006.13,5,19,3,4,0,19,111005.56,87333.06,7742,15930.5,13,2,4,0,db403b81-05ce-4257-9516-8fe17a0ed6dd
4117,OK,Okmulgee (County),OKMULGEE,74447,6,3043.43,5,18260.58,1,3,1,0,0,3,1932.02,750.02,1182,0,3,0,0,0,10a82bc3-f0f7-4e84-bd9b-d848287a83c8
4117,OK,Okmulgee (County),WELEETKA,74880,1,12282.89,1,12282.89,0,0,1,0,0,1,13862.89,10447.93,1580,1834.96,0,0,1,0,780c8050-4f02-4252-9586-06e5a1ccbd36
4117,OK,Pottawatomie (County),ASHER,74826,1,77.08,1,77.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a9d92c80-941c-4c58-99a7-418093bafb74
4117,OK,Pottawatomie (County),EARLSBORO,74840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01520f6c-0f15-407d-aae6-fc4ac2452b95
4117,OK,Pottawatomie (County),KONAWA,74849,1,870.96,1,870.96,0,1,0,0,0,1,2837.72,450.34,1266,0,1,0,0,0,2657a710-e7be-4af4-b02d-adb01a8c6c55
4117,OK,Pottawatomie (County),MACOMB,74852,2,449.11,2,898.22,0,2,0,0,0,2,876.12,611.12,0,265,2,0,0,0,31ef63ee-eff2-4130-a601-5009aefa454f
4117,OK,Pottawatomie (County),MAUD,74854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c296269-e1cb-4af2-9c68-5ddba7535abb
4117,OK,Pottawatomie (County),MCLOUD,74851,76,1722.57,46,130915.38,8,34,2,0,2,18,86427.97,72388.67,12456,1583.3,13,1,4,1,5c243faa-7562-4e8f-b1be-38287e160704
4117,OK,Pottawatomie (County),MEEKER,74855,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ab57f216-e7d7-4d6c-a0c1-28889af8c84a
4117,OK,Pottawatomie (County),PRAGUE,74864,4,5156.62,2,20626.47,0,1,1,0,0,2,21764.62,20498.62,1266,0,1,0,1,0,4a1130e0-d4d6-4d55-9440-3f2d9a57731c
4117,OK,Pottawatomie (County),SHAWNEE,74801,172,11675.1,96,2008116.81,8,59,4,1,24,54,467580.26,388602.69,42414,36563.57,26,14,14,8,f047d43f-463d-4851-bef9-293d019d8463
4117,OK,Pottawatomie (County),SHAWNEE,74802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6a7f63f0-f7d9-4e92-8c40-396f9d4b465d
4117,OK,Pottawatomie (County),SHAWNEE,74804,223,9448.72,101,2107064.7,6,49,9,1,36,53,847258.12,775161.37,36010,36086.75,22,3,28,22,88f9d277-3a23-4e46-968b-a506b4521fac
4117,OK,Pottawatomie (County),TECUMSEH,74873,11,604.76,9,6652.34,2,7,0,0,0,5,5612.48,5612.48,0,0,4,1,0,0,ab294aeb-0aee-4b98-82f2-7eca2cd8ba66
