femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,False,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,087,99087,Jackson (County),97044,,2023-05-22T03:41:22.800Z,037546fb6e0f61899ac734d03d2fb244e8556dd7,103a7eed-be1c-4436-858b-00bb3642810a
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,005,99005,Benton (County),97044,,2023-05-22T03:41:22.800Z,6f46015b691e07096120a3b3ff0752b0780cdabb,cca62be3-440b-4149-ab7c-e3658fe8d563
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,017,99017,Carroll (County),97044,,2023-05-22T03:41:22.800Z,6dfc58eb469e01ad25120321810f10a3e602b664,2f296459-d48d-4bb7-980c-588362347ead
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,021,99021,Cheatham (County),97044,,2023-05-22T03:41:22.800Z,eee603a5320eb3a2ab05debfd28b7355527930a9,43096e4b-70c6-4106-ad3c-f0dc95c13715
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,023,99023,Chester (County),97044,,2023-05-22T03:41:22.800Z,b83638ee9bf1e36a4f786ea222c6af5b02490261,013ef825-ae56-4f19-9fe6-6d480b272de8
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,037,99037,Davidson (County),97044,,2023-05-22T03:41:22.800Z,da801a8c7c50d9b6e50d120aa7362574f3054cb5,c690608e-1940-4154-a7c7-b801fb8102f2
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,039,99039,Decatur (County),97044,,2023-05-22T03:41:22.800Z,c83d5525a8b70a752764ec924db13643c9262a56,cc61bcef-82ba-43b9-9100-a6b5b730d0e4
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,041,99041,DeKalb (County),97044,,2023-05-22T03:41:22.800Z,057dbc568a3ecf22f1198555b3108afa75d163d6,27ad6de2-c15f-4278-85d3-e6b6f7403497
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,043,99043,Dickson (County),97044,,2023-05-22T03:41:22.800Z,ee2291f3d45c3f96aa77b232655cced8eebf6a42,a39230ba-c5e6-403a-b7c3-695316ed5bd0
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,045,99045,Dyer (County),97044,,2023-05-22T03:41:22.800Z,1c1623ffd5d5e628806bb1ac2a69191d5f732ac5,dfa1954d-44b4-4af0-8b1e-823fb1dbf119
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,053,99053,Gibson (County),97044,,2023-05-22T03:41:22.800Z,ed96e4396f8bd5c144b3961401e47a111fa881be,f93ece62-204f-4cae-baa8-883d34009737
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,083,99083,Houston (County),97044,,2023-05-22T03:41:22.800Z,9aac93fd29943eda0a3406e03985cb929dd2e615,4332a558-a75b-487d-82b8-b18421dcc160
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,095,99095,Lake (County),97044,,2023-05-22T03:41:22.800Z,f36ec65184878cdb66cc4df800ab5c008c99b7e8,68c691f7-1b43-450b-9f8f-d0b5a024bbb0
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,097,99097,Lauderdale (County),97044,,2023-05-22T03:41:22.800Z,c2c537d7ce8eb060515803978751bdbeaeeeca58,f0131364-7107-4378-b900-af59ce7702cb
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,109,99109,McNairy (County),97044,,2023-05-22T03:41:22.800Z,d042183e7b5da11341f5635dce027df8b44d79a6,6541f485-10a4-43e6-8067-c4f771683c5d
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,113,99113,Madison (County),97044,,2023-05-22T03:41:22.800Z,842ffc49bc5d1dc5210d96220ce7cddaf4059338,ff0a5e94-9f93-41bd-8a87-9911d27c84b9
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,125,99125,Montgomery (County),97044,,2023-05-22T03:41:22.800Z,a10e45bdce2832a78da463b8c96247b205b28510,8f768d46-6da8-4284-a9c5-daed77754876
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,131,99131,Obion (County),97044,,2023-05-22T03:41:22.800Z,ae856af7471b9b5dd9b46a81c2702421b97564e6,5dd24e0a-117c-40aa-b8e8-1f7f8a05644c
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,157,99157,Shelby (County),97044,,2023-05-22T03:41:22.800Z,e34a727aae632208cacbb0a4d8160f9d321bcab8,175c0a21-4412-446c-b055-d07199e3cc02
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,161,99161,Stewart (County),97044,,2023-05-22T03:41:22.800Z,ed699067fd0c2c88c4912c45c1db6ee1387eb835,8b82f7c1-3131-4388-a096-90175f8993f4
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,165,99165,Sumner (County),97044,,2023-05-22T03:41:22.800Z,1343758de591bd28bb85b04d5227689d489c5b0a,3ffa57fa-6580-42a0-8ad1-e1b65262a4ad
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,167,99167,Tipton (County),97044,,2023-05-22T03:41:22.800Z,1c9c7c6dcbe3fa94bd1594c8b87ffe6c287ba020,3cfbeff4-eab5-43ff-93d4-91f5587cd66b
DR-1167-TN,1167,TN,DR,1997-03-07T00:00:00.000Z,1997,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",False,True,True,False,1997-02-28T00:00:00.000Z,1997-03-24T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,183,99183,Weakley (County),97044,,2023-05-22T03:41:22.800Z,91b8d6e5dc1fab52c5afb0b12ebb5c190f13e072,58bae18a-2c41-40a6-b5bf-127825dc5231
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,003,99003,Alfalfa (County),95034,,2023-05-22T03:41:22.800Z,3dea91febe1a238656ae0b866a1318aad9e8a30f,51e55141-6484-4fef-a7ec-2057deee2a88
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,005,99005,Atoka (County),95034,,2023-05-22T03:41:22.800Z,9db54e06183ae717b632da2c03ed1978b8585d10,4e02a860-7c11-4947-bcd9-538dc8adb16d
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,009,99009,Beckham (County),95034,,2023-05-22T03:41:22.800Z,6b62f644fc84213a776f041ca055d7cdfd8f4b90,71f4810f-4dce-4959-bb1d-bb1b885f97db
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,015,99015,Caddo (County),95034,,2023-05-22T03:41:22.800Z,5f84c692a47762ac3c8b100b67a9b2f4aa81bc45,1aeae2dc-2bf4-46df-808c-fecee9508521
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,017,99017,Canadian (County),95034,,2023-05-22T03:41:22.800Z,5bbab4e51d441c3254eb61a67b0f0d0c19a2af98,9423263f-050c-4552-a13d-537be0280b17
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,019,99019,Carter (County),95034,,2023-05-22T03:41:22.800Z,b7c55fb46b071cbfc43b5e9199bee659f0000b03,5752ec8e-ed94-4723-93d9-3b109e508780
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,033,99033,Cotton (County),95034,,2023-05-22T03:41:22.800Z,583cd64064a374da0638068c6b99b5b1caeadcf2,3dd2dab3-022b-4509-a914-ec14a38a0266
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,037,99037,Creek (County),95034,,2023-05-22T03:41:22.800Z,d08ab5d24930cd23610039f4b974472a536e4fde,1af9f857-3ac1-416d-9d3e-73a95a0a9680
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,039,99039,Custer (County),95034,,2023-05-22T03:41:22.800Z,cfca642e9a380e39390d6b10f80b2e4490726861,aac9db49-548b-4b66-a224-c0ce6c053e2c
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,045,99045,Ellis (County),95034,,2023-05-22T03:41:22.800Z,96e83bc551bdc855727abb7a67748b7da2b035a9,66027256-bf63-4eff-a54e-43e20270810e
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,051,99051,Grady (County),95034,,2023-05-22T03:41:22.800Z,05c8ddfb22013feade4205527de6bb3539d65528,7fb16cb3-d1af-48fd-a431-a4ece1924ac1
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,053,99053,Grant (County),95034,,2023-05-22T03:41:22.800Z,82c993e15624f4b9e84d7e6ed0c5103e23ca56a2,73a51809-345c-4d02-8a39-988d7d30e93e
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,057,99057,Harmon (County),95034,,2023-05-22T03:41:22.800Z,12e201d1ff1d388445e8ef9f4e6644a6afb25b01,f5a15086-a79e-4485-8d6e-0361e894fbff
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,065,99065,Jackson (County),95034,,2023-05-22T03:41:22.800Z,7f0af77701ebcc4bc7313886d968c22543fa78e0,1c49266e-098e-48fa-8988-dbbb36e5b1f8
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,073,99073,Kingfisher (County),95034,,2023-05-22T03:41:22.800Z,ea19f3e0d43de4910957e47e1857e6ea7544801d,3b8043e5-d08a-4a3f-827d-37966306cf49
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,075,99075,Kiowa (County),95034,,2023-05-22T03:41:22.800Z,8c0f3c27f4fdc70f50f3f4cf163c647e07aa5584,742d0bc8-4a3b-4d85-b675-baf8c7befe35
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,081,99081,Lincoln (County),95034,,2023-05-22T03:41:22.800Z,6fefdbe0d9f74365fef2325153fa0441c58fde98,332d2d34-881a-4aa1-8fbb-75c3956e181d
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,083,99083,Logan (County),95034,,2023-05-22T03:41:22.800Z,c05828797b24542cc4e5eefcbfc532badb353e32,3360b4cc-b8c8-4b1e-871e-4d2ffe929936
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,093,99093,Major (County),95034,,2023-05-22T03:41:22.800Z,7f9c52935cbcc6da255ea3854001be4ca183e04a,c0cdd501-22d6-458a-ad4e-ca01e60443a3
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,099,99099,Murray (County),95034,,2023-05-22T03:41:22.800Z,a5e7936bb591776c4dddd9807742eeac389f4a56,c473ec25-20e9-4f2c-bf35-0296fe1f428e
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,105,99105,Nowata (County),95034,,2023-05-22T03:41:22.800Z,2ce53e355ab33e91d62d646379c06b5797a0bdfe,ddab07ad-d658-4881-8a19-073ae60e917f
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,113,99113,Osage (County),95034,,2023-05-22T03:41:22.800Z,71e5b27226771b766df2a42a3694253100a4ff30,e532a61b-a4ab-4f42-a1b2-150828493ddd
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,115,99115,Ottawa (County),95034,,2023-05-22T03:41:22.800Z,2e1187a2826e91d1b048a47b3c40eb81e7f021a2,17efa375-a4dd-4bae-8307-9cf49cdbb15c
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,125,99125,Pottawatomie (County),95034,,2023-05-22T03:41:22.800Z,eb387b787ba13ff4009dea3e846e9debee7ccd93,e13cde74-1541-43f1-ac9a-351260009598
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,129,99129,Roger Mills (County),95034,,2023-05-22T03:41:22.800Z,0dfe0a098ba3f19a21a13eb19c81418117be9bbb,c8e5ded5-8dde-4d75-9568-66d6b7fdf1aa
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,133,99133,Seminole (County),95034,,2023-05-22T03:41:22.800Z,e007a59e8b61385b69275d90515a1add0d2ba0ed,f1739fc5-5608-4b34-9a94-bc99cc293bdc
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,141,99141,Tillman (County),95034,,2023-05-22T03:41:22.800Z,a969bb1815698b61664e86ef29e104fd37af4c58,ec05b6ca-a204-4c8d-8036-756824fb9d44
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,149,99149,Washita (County),95034,,2023-05-22T03:41:22.800Z,515669dd2af1867402d4225575c770e5a4d7e951,52b435a6-85a6-4a61-a303-def9bf76f957
DR-1058-OK,1058,OK,DR,1995-06-26T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE STORMS AND FLOODING",False,False,True,False,1995-05-26T00:00:00.000Z,1995-06-11T00:00:00.000Z,2003-05-15T00:00:00.000Z,False,40,153,99153,Woodward (County),95034,,2023-05-22T03:41:22.800Z,b8a5ae18bd62ccfae8586c256b7776086d6d20ae,aa89d494-161a-4a7f-a97b-e21f9725ba55
DR-1057-TN,1057,TN,DR,1995-06-14T00:00:00.000Z,1995,Tornado,TORNADOES,False,False,True,False,1995-05-14T00:00:00.000Z,1995-06-15T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,035,99035,Cumberland (County),95026,,2023-05-22T03:41:22.800Z,f8459b66b0e46421313bb4dd786cbb7902d065c2,3a16380f-4341-4b13-a8a8-f3d34bf01484
DR-1057-TN,1057,TN,DR,1995-06-14T00:00:00.000Z,1995,Tornado,TORNADOES,False,False,True,False,1995-05-14T00:00:00.000Z,1995-06-15T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,083,99083,Houston (County),95026,,2023-05-22T03:41:22.800Z,2b8cadf1ff0e40ae63c8b47e18e79209aabe7ef1,bd995e63-bdff-4c7b-a13a-058f9c0e765c
DR-1057-TN,1057,TN,DR,1995-06-14T00:00:00.000Z,1995,Tornado,TORNADOES,False,False,True,False,1995-05-14T00:00:00.000Z,1995-06-15T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,095,99095,Lake (County),95026,,2023-05-22T03:41:22.800Z,6349f4eaade536d479e6f226b5feb6f0ee3ffd19,0b9769d1-d4b0-4f56-8194-ca33b7566fc9
DR-1057-TN,1057,TN,DR,1995-06-14T00:00:00.000Z,1995,Tornado,TORNADOES,False,False,True,False,1995-05-14T00:00:00.000Z,1995-06-15T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,097,99097,Lauderdale (County),95026,,2023-05-22T03:41:22.800Z,8b4dc43db20d2e724429e523e8b146b1a33a179d,31fde5af-3d3c-4e58-a223-bbbe1ff6856b
DR-1057-TN,1057,TN,DR,1995-06-14T00:00:00.000Z,1995,Tornado,TORNADOES,False,False,True,False,1995-05-14T00:00:00.000Z,1995-06-15T00:00:00.000Z,2007-07-03T00:00:00.000Z,False,47,099,99099,Lawrence (County),95026,,2023-05-22T03:41:22.800Z,8d18fb83599a13f41934846124bf1c397bc0e94b,46bcc60b-9160-4508-84e3-489c344a1eee
DR-1055-KY,1055,KY,DR,1995-06-13T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE WINDS, HAIL",False,False,True,False,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,2006-03-16T00:00:00.000Z,False,21,001,99001,Adair (County),95030,,2023-05-22T03:41:22.800Z,5c2e624b39e991dcd5cbc75ae4fd08aef8879697,d1732330-6b98-4e15-a762-2c86ae2a0566
DR-1055-KY,1055,KY,DR,1995-06-13T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE WINDS, HAIL",False,False,True,False,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,2006-03-16T00:00:00.000Z,False,21,019,99019,Boyd (County),95030,,2023-05-22T03:41:22.800Z,b08ad6b52e7ca79368ed74e0ef132e9b28980b94,ae0761fc-bfc6-4c47-9488-e94531e10a74
DR-1055-KY,1055,KY,DR,1995-06-13T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE WINDS, HAIL",False,False,True,False,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,2006-03-16T00:00:00.000Z,False,21,025,99025,Breathitt (County),95030,,2023-05-22T03:41:22.800Z,44c98cc879124ae83d3ab9671c745c9f22049c84,29e5d8ed-0439-42c2-828e-808869ca7e32
DR-1055-KY,1055,KY,DR,1995-06-13T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE WINDS, HAIL",False,False,True,False,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,2006-03-16T00:00:00.000Z,False,21,027,99027,Breckinridge (County),95030,,2023-05-22T03:41:22.800Z,257af9d6b9398674d40b4a664dd2eb66f3796f83,606bc9af-6e65-4c0e-a2b4-7289aa49c7d3
DR-1055-KY,1055,KY,DR,1995-06-13T00:00:00.000Z,1995,Tornado,"TORNADOES, SEVERE WINDS, HAIL",False,False,True,False,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,2006-03-16T00:00:00.000Z,False,21,045,99045,Casey (County),95030,,2023-05-22T03:41:22.800Z,ebea2ef6b5a00c0449f8f0b18453c01a4622f783,3e581015-6ce5-4c3b-91b8-9c0ebcbe5922
